ts,x,y,z,qw,qx,qy,qz,rx,ry,rz
163896300,4.08269,-9.46959,7.66311,-0.202596,-0.036119,-0.046677,0.977482,-0.0770017,0.0896446,-2.73631
163962966,4.04813,-9.49932,7.65975,-0.196034,-0.0366386,-0.0431512,0.978962,-0.0704574,0.0887702,-2.74946
164029633,4.01489,-9.52912,7.65684,-0.180341,-0.0326045,-0.0397625,0.982259,-0.0666085,0.0784743,-2.78106
164096300,3.98221,-9.55979,7.65462,-0.164937,-0.0267139,-0.0356876,0.985296,-0.0616807,0.0644593,-2.81186
164162966,3.94967,-9.59308,7.65766,-0.142041,-0.0185825,-0.0331979,0.989129,-0.0604966,0.0462083,-2.85774
164229633,3.91582,-9.62928,7.6694,-0.132707,-0.0238269,-0.0402005,0.990053,-0.0734662,0.0578818,-2.87723
164296300,3.88751,-9.66053,7.68122,-0.123294,-0.0121295,-0.0387846,0.991538,-0.0740311,0.0336238,-2.89542
164362966,3.85939,-9.68916,7.686,-0.119547,-0.00162961,-0.0354578,0.992194,-0.0700344,0.0117118,-2.90218
164429633,3.82745,-9.7156,7.68674,-0.11829,-0.0110332,-0.036093,0.992262,-0.069104,0.0304393,-2.90534
164496300,3.7924,-9.73998,7.68405,-0.118745,-0.0222127,-0.0420844,0.991784,-0.0783968,0.0540812,-2.90539
164562966,3.75381,-9.76268,7.67885,-0.119089,-0.0271676,-0.0483333,0.991334,-0.0896699,0.0654229,-2.90542
164629633,3.71005,-9.78409,7.671,-0.119052,-0.0315931,-0.0515457,0.991046,-0.0950554,0.0749638,-2.90605
164696300,3.66266,-9.80517,7.66473,-0.128246,-0.0346155,-0.0498504,0.989884,-0.0902345,0.0814068,-2.88759
164762966,3.61597,-9.82361,7.66155,-0.14568,-0.0234554,-0.0399642,0.988246,-0.0723398,0.058036,-2.85098
164829633,3.57027,-9.83724,7.66318,-0.158358,-0.00835941,-0.026602,0.986988,-0.0499003,0.0249291,-2.82403
164896300,3.52175,-9.84924,7.67407,-0.166568,-0.0154992,-0.0199958,0.985705,-0.034287,0.0372252,-2.80743
164962966,3.47642,-9.85821,7.68357,-0.17283,-0.0138797,-0.0176722,0.984695,-0.030027,0.0334494,-2.7946
165029633,3.43532,-9.86718,7.68723,-0.163667,0.00490474,-0.024562,0.986198,-0.0500725,-0.00163412,-2.81263
165096300,3.39602,-9.87304,7.68955,-0.145949,-0.00150656,-0.0153517,0.989172,-0.0299364,0.00746169,-2.84872
165162966,3.3583,-9.87717,7.68899,-0.131483,-0.0119294,-0.00385522,0.991239,-0.00450726,0.024666,-2.8779
165229633,3.32121,-9.88258,7.68472,-0.104429,-0.0119278,-0.0115723,0.994393,-0.020532,0.0261417,-2.93259
165296300,3.28343,-9.88574,7.67757,-0.0683812,-0.0200679,-0.013274,0.997369,-0.0237567,0.0418579,-3.00518
165362966,3.24781,-9.88677,7.66988,-0.0246644,-0.0281813,-0.00757097,0.99927,-0.0137633,0.0567252,-3.09263
165429633,3.21764,-9.88809,7.66611,0.0267253,-0.0280677,-0.00520063,0.999235,-0.0119124,0.0558435,3.08778
165496300,3.19233,-9.89133,7.66884,0.0885109,-0.0220214,-0.0100468,0.995781,-0.0239305,0.0420909,2.96378
165562966,3.16845,-9.89489,7.6785,0.138347,-0.0359245,-0.0111998,0.989669,-0.0321883,0.0680603,2.86271
165629633,3.15332,-9.89707,7.68787,0.18569,-0.0320061,-0.007151,0.982061,-0.0259819,0.0602446,2.76706
165696300,3.13835,-9.89879,7.69268,0.22523,-0.0305645,-0.00842885,0.973789,-0.0302356,0.0557589,2.68616
165762966,3.12136,-9.89896,7.69235,0.256534,-0.0380005,-0.0102435,0.965734,-0.0393835,0.068194,2.62097
165829633,3.10364,-9.89731,7.69152,0.278583,-0.050337,-0.0117961,0.95902,-0.0508998,0.0900977,2.57388
165896300,3.08648,-9.89339,7.6911,0.295299,-0.0572483,-0.0119363,0.953613,-0.0569041,0.102314,2.53808
165962966,3.06712,-9.88613,7.6886,0.311106,-0.0615541,-0.0157229,0.948249,-0.0685649,0.107159,2.50387
166029633,3.04387,-9.87376,7.68335,0.325446,-0.0686922,-0.0146299,0.942949,-0.0728928,0.120314,2.47253
166096300,3.01783,-9.85737,7.67675,0.336671,-0.0737805,-0.0102853,0.938671,-0.0696499,0.131969,2.44824
166162966,2.98782,-9.83684,7.66872,0.345428,-0.0792245,-0.00659455,0.935072,-0.0678198,0.144104,2.42897
166229633,2.95732,-9.81245,7.66153,0.353557,-0.0730463,0.00483387,0.932544,-0.0430718,0.140114,2.41379
166296300,2.9243,-9.78493,7.65722,0.35947,-0.0638603,0.0215779,0.930719,-0.00579849,0.134793,2.40404
166362966,2.89186,-9.75697,7.6601,0.359598,-0.0723542,0.0389415,0.929483,0.0206297,0.163234,2.40499
166429633,2.86792,-9.73424,7.66391,0.372379,-0.0597725,0.0321986,0.925594,0.0152288,0.13504,2.37762
166496300,2.84699,-9.71071,7.67013,0.388455,-0.0684184,0.035643,0.918233,0.0124498,0.153947,2.34212
166562966,2.82942,-9.68817,7.67328,0.402552,-0.0728007,0.0434251,0.911464,0.0208454,0.168468,2.31157
166629633,2.81023,-9.66892,7.67224,0.415432,-0.0737801,0.0368841,0.905877,0.00559985,0.165065,2.2821
166696300,2.79092,-9.65249,7.664,0.426427,-0.0757892,0.0290606,0.900873,-0.0124406,0.162045,2.25638
166762966,2.77243,-9.63858,7.64454,0.43689,-0.0705084,0.0227047,0.89646,-0.0211301,0.146781,2.23308
166829633,2.75223,-9.62656,7.61955,0.452823,-0.0618004,0.00828029,0.889418,-0.0415392,0.117703,2.19731
166896300,2.72605,-9.61204,7.59192,0.47018,-0.0582136,-0.00125943,0.880647,-0.0572861,0.101521,2.15788
166962966,2.69423,-9.59598,7.56466,0.483668,-0.056357,-0.000936891,0.873435,-0.0564518,0.0976974,2.12739
167029633,2.66097,-9.5824,7.5466,0.483043,-0.0566727,0.00798342,0.873724,-0.0410461,0.106949,2.12933
167096300,2.62774,-9.57209,7.54564,0.46674,-0.0693158,0.0100957,0.881616,-0.0473332,0.132027,2.16466
167162966,2.59894,-9.56154,7.55715,0.4572,-0.0745281,0.00252249,0.886232,-0.0643049,0.134813,2.18469
167229633,2.57646,-9.54674,7.56533,0.452844,-0.0643047,0.00153922,0.889266,-0.0559072,0.116022,2.19633
167296300,2.5562,-9.5263,7.55863,0.455264,-0.060884,-0.000409048,0.888272,-0.0565225,0.108001,2.1913
167362966,2.53877,-9.50266,7.53907,0.459889,-0.0655557,0.00186158,0.885551,-0.057431,0.118092,2.18022
167429633,2.52325,-9.47687,7.50853,0.465837,-0.0632395,0.00497808,0.882594,-0.050495,0.116531,2.16736
167496300,2.50698,-9.4489,7.47359,0.467156,-0.0566025,0.0148085,0.882237,-0.026933,0.113956,2.1661
167562966,2.49129,-9.42018,7.43704,0.462865,-0.0497726,0.0243363,0.884696,-0.0030341,0.110823,2.17737
167629633,2.47753,-9.39139,7.40316,0.463467,-0.0429776,0.0214767,0.884811,-0.00184033,0.0961093,2.17649
167696300,2.46465,-9.36345,7.38763,0.468639,-0.0598324,0.0152079,0.88123,-0.0294926,0.119994,2.16229
167762966,2.45623,-9.34231,7.39349,0.480461,-0.0671833,0.00790832,0.874403,-0.0511517,0.125418,2.1335
167829633,2.44579,-9.32046,7.40524,0.49028,-0.066967,0.0110104,0.868919,-0.046929,0.127519,2.11117
167896300,2.43136,-9.29812,7.40742,0.497126,-0.0681952,0.015356,0.864858,-0.0416247,0.133623,2.09543
167962966,2.41332,-9.27862,7.39402,0.50369,-0.0691556,0.00962244,0.861058,-0.0535665,0.129146,2.07954
168029633,2.39104,-9.25984,7.36915,0.508888,-0.0784405,0.0087404,0.857207,-0.0655742,0.143871,2.06538
168096300,2.36422,-9.24296,7.33898,0.510404,-0.0887901,0.00647126,0.855314,-0.0806738,0.159164,2.05911
168162966,2.33084,-9.22535,7.30957,0.516482,-0.097059,0.000405777,0.850779,-0.101134,0.166337,2.04195
168229633,2.29224,-9.20647,7.28355,0.52109,-0.0992043,-0.00132744,0.847716,-0.107347,0.167594,2.03025
168296300,2.25177,-9.18901,7.2643,0.518276,-0.0961819,-0.00116858,0.849787,-0.103232,0.162977,2.03784
168362966,2.21415,-9.17489,7.25642,0.504412,-0.0975262,0.00474522,0.857924,-0.0917407,0.172989,2.07062
168429633,2.18174,-9.16069,7.26187,0.486371,-0.106784,0.00986291,0.867147,-0.0885782,0.196042,2.11055
168496300,2.15847,-9.14259,7.2699,0.483173,-0.105716,0.00775666,0.869084,-0.0904672,0.192434,2.11804
168562966,2.14245,-9.11904,7.26788,0.488972,-0.100966,0.00841161,0.866396,-0.0857173,0.18422,2.10605
168629633,2.12826,-9.09069,7.2505,0.496255,-0.107398,0.00874737,0.861464,-0.0934256,0.194953,2.08719
168696300,2.11597,-9.06162,7.21979,0.497449,-0.111168,0.0104252,0.860278,-0.0947483,0.203034,2.0834
168762966,2.10471,-9.03246,7.18005,0.50459,-0.102445,0.00961568,0.857205,-0.0885477,0.186414,2.06925
168829633,2.09209,-8.99989,7.13953,0.505487,-0.0932539,0.0235493,0.857457,-0.054853,0.18478,2.07116
168896300,2.0786,-8.96793,7.1071,0.495144,-0.0892205,0.0340888,0.863545,-0.0300182,0.188972,2.09751
168962966,2.06546,-8.94059,7.09376,0.493704,-0.0952946,0.0214975,0.864125,-0.0579845,0.187008,2.098
169029633,2.05312,-8.91393,7.09952,0.493884,-0.102421,0.0186435,0.863274,-0.0703908,0.196512,2.09534
169096300,2.04047,-8.88787,7.11088,0.493414,-0.104759,0.0230475,0.863155,-0.0649984,0.205025,2.09629
169162966,2.02765,-8.86433,7.11337,0.497057,-0.0983438,0.0191172,0.861915,-0.0660417,0.189668,2.0891
169229633,2.01231,-8.84174,7.1026,0.496765,-0.0934431,0.0201921,0.862604,-0.0590141,0.182278,2.09119
169296300,1.99521,-8.82291,7.07923,0.50032,-0.0875098,0.0192187,0.861192,-0.0552962,0.170786,2.08425
169362966,1.97596,-8.80759,7.04961,0.504115,-0.0864354,0.0149458,0.85917,-0.0623445,0.164333,2.07522
169429633,1.95173,-8.79133,7.01774,0.507969,-0.0856414,0.00679955,0.857081,-0.0763311,0.154323,2.06566
169496300,1.92351,-8.77391,6.99175,0.504892,-0.0857792,0.00667726,0.858884,-0.0761304,0.154708,2.07282
169562966,1.89747,-8.76092,6.97985,0.495854,-0.0818377,0.00712703,0.864512,-0.0696651,0.149119,2.09488
169629633,1.87358,-8.74879,6.98299,0.48458,-0.0915885,0.00665029,0.869913,-0.0783571,0.166562,2.11858
169696300,1.85491,-8.7341,6.99247,0.484153,-0.0902526,0.00537138,0.8703,-0.0791739,0.163016,2.11978
169762966,1.83886,-8.71546,6.99768,0.48862,-0.0848179,0.0051671,0.868349,-0.0748568,0.152948,2.11077
169829633,1.82533,-8.696,6.99367,0.493562,-0.0797993,0.00365045,0.866034,-0.0732542,0.142301,2.10037
169896300,1.81107,-8.67462,6.97816,0.495064,-0.0856142,-0.00112215,0.864627,-0.0877736,0.147472,2.09509
169962966,1.7969,-8.65123,6.95028,0.492577,-0.0915031,-0.00123481,0.865444,-0.0935797,0.157819,2.09932
170029633,1.78089,-8.62465,6.91459,0.486748,-0.0944389,0.00443379,0.868411,-0.0855592,0.169145,2.11259
170096300,1.7639,-8.59558,6.87751,0.477733,-0.0938986,0.0130227,0.873376,-0.0680898,0.177389,2.13447
170162966,1.74868,-8.56495,6.84291,0.469068,-0.0904872,0.0175219,0.87834,-0.0549887,0.176307,2.15572
170229633,1.73704,-8.53185,6.81566,0.466856,-0.0908685,0.0271768,0.879233,-0.0377164,0.186239,2.16182
170296300,1.72811,-8.5017,6.80364,0.472764,-0.0984205,0.0315603,0.875106,-0.0386286,0.2035,2.14702
170362966,1.71986,-8.47502,6.80846,0.477238,-0.113645,0.0300089,0.870878,-0.0577356,0.228569,2.13236
170429633,1.71295,-8.44828,6.81291,0.480364,-0.117943,0.0294277,0.868605,-0.0639955,0.23533,2.12369
170496300,1.70432,-8.42099,6.80633,0.486239,-0.115902,0.0265845,0.865697,-0.0685176,0.228509,2.1102
170562966,1.69331,-8.39457,6.79084,0.492939,-0.120119,0.0276834,0.861288,-0.0728242,0.236403,2.09329
170629633,1.68177,-8.37121,6.76836,0.492202,-0.12457,0.0288151,0.86104,-0.07533,0.245339,2.0937
170696300,1.66755,-8.34958,6.73961,0.492061,-0.124014,0.0137673,0.861572,-0.101135,0.229245,2.09211
170762966,1.64916,-8.32534,6.70781,0.494919,-0.121711,-0.00136712,0.860372,-0.125908,0.209612,2.0843
170829633,1.63285,-8.30037,6.67999,0.494336,-0.110438,0.00308695,0.862221,-0.106064,0.194725,2.09007
170896300,1.61983,-8.27696,6.66251,0.490263,-0.0981965,0.0028177,0.86602,-0.0929344,0.173716,2.10324
170962966,1.60819,-8.25052,6.65974,0.482868,-0.113382,-0.000831582,0.868321,-0.113381,0.19738,2.11533
171029633,1.60335,-8.22099,6.66481,0.486711,-0.112011,0.00303627,0.866347,-0.106046,0.198334,2.10732
171096300,1.59966,-8.18454,6.66387,0.493306,-0.1086,0.0127417,0.862956,-0.0870207,0.201363,2.09417
171162966,1.59839,-8.1457,6.64815,0.503116,-0.0976747,0.0115644,0.858604,-0.0798023,0.18034,2.07429
171229633,1.5961,-8.10387,6.61675,0.512663,-0.0935353,-0.00147406,0.853479,-0.0998405,0.158816,2.05181
171296300,1.59161,-8.05694,6.57457,0.513572,-0.0972389,-0.00494909,0.852504,-0.109965,0.16141,2.04828
171362966,1.58899,-8.00821,6.53248,0.507791,-0.0993145,0.00293102,0.855731,-0.0974664,0.173824,2.06199
171429633,1.58901,-7.96256,6.50051,0.49908,-0.0960943,0.0047222,0.861199,-0.0892024,0.171059,2.08349
171496300,1.5875,-7.9208,6.48621,0.500707,-0.107141,-0.00271143,0.858957,-0.114085,0.182353,2.07561
171562966,1.58603,-7.88309,6.48849,0.507507,-0.128241,0.00109582,0.85205,-0.131893,0.221454,2.05251
171629633,1.5877,-7.84732,6.49287,0.508569,-0.13552,0.0329008,0.849653,-0.0850439,0.266912,2.05145
171696300,1.58789,-7.81359,6.48789,0.514616,-0.134157,0.0552852,0.845054,-0.0465689,0.287588,2.04086
171762966,1.58232,-7.78235,6.47236,0.525895,-0.136546,0.0500801,0.838022,-0.0622373,0.28539,2.0118
171829633,1.57201,-7.7527,6.44973,0.53439,-0.146764,0.0435238,0.83126,-0.0884228,0.294765,1.98577
171896300,1.56097,-7.72725,6.42174,0.542987,-0.139133,0.0352063,0.827386,-0.0965242,0.271801,1.96685
171962966,1.54538,-7.70233,6.38996,0.544498,-0.125296,0.0290884,0.828841,-0.0909946,0.241724,1.96806
172029633,1.5225,-7.67593,6.3611,0.539569,-0.117867,0.0325018,0.833017,-0.0751548,0.233562,1.98322
172096300,1.49523,-7.6527,6.34491,0.523399,-0.114109,0.0365939,0.843619,-0.059343,0.232936,2.02405
172162966,1.46897,-7.63389,6.34681,0.494468,-0.12436,0.0391731,0.859361,-0.0575515,0.255242,2.08995
172229633,1.44862,-7.61593,6.35456,0.476973,-0.121547,0.0317479,0.869894,-0.0626116,0.244171,2.13082
172296300,1.43075,-7.59135,6.35493,0.466782,-0.119831,0.0318414,0.875638,-0.0578223,0.241937,2.15505
172362966,1.4172,-7.56316,6.34475,0.467888,-0.115742,0.0331623,0.875548,-0.0516924,0.23589,2.1539
172429633,1.40423,-7.53359,6.32747,0.46151,-0.121327,0.0361816,0.878054,-0.0500113,0.249026,2.16749
172496300,1.39075,-7.50277,6.3005,0.456092,-0.119408,0.0369613,0.88111,-0.0451694,0.246631,2.18068
172562966,1.37539,-7.46992,6.26643,0.446369,-0.119837,0.0409857,0.885841,-0.035494,0.251547,2.20359
172629633,1.3617,-7.43673,6.22931,0.432709,-0.115441,0.0458022,0.892938,-0.0186819,0.248346,2.23677
172696300,1.35129,-7.4029,6.19624,0.419806,-0.114114,0.0430709,0.899381,-0.0188967,0.243835,2.26585
172762966,1.34394,-7.37072,6.17704,0.417412,-0.116639,0.0329907,0.900596,-0.03908,0.239927,2.26886
172829633,1.33776,-7.34174,6.1752,0.423254,-0.12188,0.0265529,0.897383,-0.0572364,0.243625,2.25315
172896300,1.32848,-7.3109,6.1827,0.425546,-0.134109,0.0339721,0.894299,-0.0554445,0.272128,2.24573
172962966,1.317,-7.28139,6.18515,0.429389,-0.13757,0.0356374,0.891869,-0.05681,0.279623,2.2362
173029633,1.304,-7.25593,6.1753,0.437907,-0.129208,0.0276342,0.889257,-0.0662338,0.256815,2.21787
173096300,1.28511,-7.23137,6.15277,0.442249,-0.127449,0.0248389,0.887443,-0.0709187,0.250799,2.20801
173162966,1.26208,-7.20998,6.12541,0.439866,-0.1303,0.0232545,0.888256,-0.0758342,0.254682,2.21227
173229633,1.23618,-7.19121,6.09598,0.439596,-0.128675,0.0107766,0.888865,-0.0969098,0.240538,2.2113
173296300,1.20446,-7.17038,6.06565,0.434468,-0.129462,0.00441321,0.891324,-0.10784,0.236827,2.22165
173362966,1.17336,-7.1508,6.04278,0.422475,-0.12655,0.0105996,0.897434,-0.0905848,0.238347,2.25077
173429633,1.14461,-7.13218,6.03263,0.402413,-0.136009,0.0237831,0.904986,-0.0689401,0.268529,2.29546
173496300,1.12099,-7.11352,6.03397,0.390494,-0.143427,0.0272833,0.908955,-0.0651036,0.285925,2.32068
173562966,1.102,-7.09225,6.03749,0.386639,-0.139404,0.0240011,0.911318,-0.0666243,0.276139,2.32984
173629633,1.0873,-7.06856,6.03455,0.391064,-0.133237,0.0220505,0.910401,-0.0663862,0.262861,2.32137
173696300,1.074,-7.04262,6.02047,0.391858,-0.131678,0.0238536,0.910241,-0.0619138,0.261377,2.32041
173762966,1.0591,-7.01422,5.9948,0.391146,-0.134203,0.0262362,0.910113,-0.0593838,0.268001,2.32177
173829633,1.04248,-6.98426,5.96265,0.384532,-0.133313,0.0328756,0.912843,-0.0441429,0.272014,2.33818
173896300,1.02726,-6.95395,5.92867,0.37678,-0.121761,0.0404127,0.917376,-0.018204,0.256663,2.35983
173962966,1.01611,-6.92463,5.89978,0.365417,-0.112711,0.0407144,0.923098,-0.00741891,0.240143,2.38683
174029633,1.01029,-6.89679,5.88248,0.364936,-0.1053,0.0312672,0.92453,-0.0195093,0.219281,2.38754
174096300,1.0046,-6.86881,5.88067,0.376069,-0.11419,0.0247218,0.919196,-0.0415492,0.230557,2.36008
174162966,0.99769,-6.8395,5.88866,0.386446,-0.124834,0.0270507,0.913424,-0.0486151,0.251607,2.33497
174229633,0.987712,-6.80983,5.89192,0.399809,-0.126703,0.0263651,0.907416,-0.0552628,0.253741,2.30452
174296300,0.97711,-6.78285,5.88486,0.417915,-0.118968,0.0246717,0.900325,-0.0566251,0.237056,2.26568
174362966,0.964785,-6.75832,5.86594,0.433935,-0.111317,0.024714,0.893699,-0.0537825,0.22224,2.23155
174429633,0.949622,-6.7368,5.84059,0.447798,-0.109274,0.0202758,0.887201,-0.0633703,0.213677,2.19994
174496300,0.930268,-6.71628,5.81255,0.458989,-0.108639,0.0103553,0.881714,-0.0832625,0.202464,2.1732
174562966,0.906186,-6.69532,5.78689,0.461746,-0.109157,0.0035047,0.880263,-0.0966457,0.196675,2.16586
174629633,0.882141,-6.676,5.77083,0.45698,-0.102394,0.00527756,0.883548,-0.0858555,0.186848,2.1789
174696300,0.860429,-6.65825,5.76093,0.453916,-0.0872984,0.00748899,0.886726,-0.0668996,0.16233,2.1899
174762966,0.838618,-6.63712,5.76159,0.441394,-0.0996529,0.0183819,0.891573,-0.0562927,0.19516,2.21668
174829633,0.822598,-6.61551,5.76223,0.440867,-0.0981703,0.0168498,0.892029,-0.0575791,0.191161,2.21803
174896300,0.807697,-6.59054,5.75357,0.442567,-0.0934134,0.0100506,0.8918,-0.0658257,0.176422,2.21446
174962966,0.795022,-6.56332,5.73269,0.444608,-0.0836029,0.0104218,0.891754,-0.0564964,0.159043,2.21207
175029633,0.781039,-6.53565,5.70075,0.442121,-0.0793733,0.00905408,0.893391,-0.0546513,0.150395,2.21839
175096300,0.767016,-6.50717,5.66596,0.435355,-0.0813287,0.0104756,0.896517,-0.0526911,0.155573,2.23335
175162966,0.756651,-6.47709,5.63145,0.429208,-0.0784434,0.0174559,0.899624,-0.0363836,0.156765,2.24842
175229633,0.747313,-6.44532,5.59911,0.429204,-0.0789243,0.0190093,0.899552,-0.0339847,0.15898,2.24851
175296300,0.740939,-6.41795,5.58234,0.434134,-0.0866025,0.0231131,0.896378,-0.034296,0.176236,2.23651
175362966,0.735035,-6.39515,5.58435,0.440215,-0.0998722,0.0233137,0.892016,-0.0472985,0.200033,2.21997
175429633,0.728179,-6.37164,5.59557,0.443899,-0.104215,0.0289445,0.889525,-0.041986,0.2127,2.21137
175496300,0.721285,-6.34941,5.60215,0.450711,-0.0973125,0.0293705,0.886864,-0.0363599,0.20042,2.19755
175562966,0.712277,-6.32751,5.5951,0.462998,-0.0897198,0.0263811,0.881412,-0.037209,0.183619,2.17082
175629633,0.69959,-6.30587,5.57564,0.471379,-0.0952638,0.0300988,0.876254,-0.0377994,0.19659,2.15078
175696300,0.683327,-6.28585,5.55138,0.476176,-0.104417,0.0283566,0.872668,-0.0511031,0.210806,2.13718
175762966,0.662108,-6.26509,5.52513,0.478576,-0.106959,0.0189394,0.871302,-0.070929,0.205967,2.1297
175829633,0.635854,-6.24181,5.49813,0.478102,-0.107008,0.0182751,0.87157,-0.0720413,0.205446,2.1307
175896300,0.604779,-6.21828,5.47453,0.470012,-0.106769,0.0217442,0.875909,-0.0637021,0.208998,2.14992
175962966,0.573253,-6.19829,5.46062,0.455595,-0.102419,0.0189082,0.884073,-0.0611421,0.199644,2.18378
176029633,0.545943,-6.17989,5.45729,0.446842,-0.0894707,0.0108099,0.890062,-0.0616399,0.169744,2.2058
176096300,0.522067,-6.15753,5.46417,0.43288,-0.0949471,0.0173012,0.89627,-0.0521127,0.18625,2.23685
176162966,0.501808,-6.13281,5.47181,0.429395,-0.0945892,0.0132816,0.898051,-0.0583773,0.182306,2.24424
176229633,0.484325,-6.10533,5.47182,0.430115,-0.089868,0.00610649,0.898269,-0.0673289,0.167486,2.24281
176296300,0.468935,-6.07497,5.45701,0.4318,-0.0853402,0.00284631,0.897919,-0.0694911,0.156351,2.23966
176362966,0.454327,-6.04225,5.42735,0.436887,-0.0807874,0.00190938,0.895879,-0.067953,0.146948,2.22913
176429633,0.440132,-6.00823,5.39074,0.44128,-0.0741305,0.00322131,0.894297,-0.0602542,0.13585,2.22072
176496300,0.427837,-5.97255,5.35407,0.438808,-0.0701968,0.0120679,0.895753,-0.0403741,0.136775,2.2278
176562966,0.41833,-5.93782,5.32598,0.440456,-0.0727128,0.00821527,0.894787,-0.0498446,0.137797,2.2233
176629633,0.411277,-5.90577,5.31385,0.443446,-0.0778085,0.00336797,0.892911,-0.0636804,0.14242,2.21515
176696300,0.402404,-5.87487,5.31718,0.450126,-0.0819566,0.000150354,0.889196,-0.0743778,0.146409,2.19892
176762966,0.387397,-5.84151,5.32312,0.450992,-0.0880905,-0.00262824,0.888167,-0.085245,0.154724,2.19528
176829633,0.367406,-5.80663,5.32194,0.458605,-0.0971546,-0.00137043,0.883312,-0.0930245,0.171214,2.17584
176896300,0.345591,-5.77517,5.31042,0.465324,-0.0944999,0.000245613,0.880081,-0.0888706,0.167344,2.1614
176962966,0.31495,-5.74245,5.28595,0.469838,-0.0971776,-0.00452432,0.877376,-0.100826,0.167047,2.14985
177029633,0.273131,-5.70678,5.25773,0.467505,-0.0986439,-0.00657965,0.878445,-0.105469,0.167943,2.15456
177096300,0.221214,-5.67028,5.23366,0.462318,-0.0967727,-0.00949755,0.881367,-0.107848,0.162517,2.16662
177162966,0.162659,-5.63427,5.21508,0.451193,-0.0774128,-0.0199766,0.888838,-0.10633,0.119875,2.19575
177229633,0.103872,-5.60386,5.20633,0.426278,-0.0483033,-0.0356095,0.902599,-0.105832,0.0568686,2.25613
177296300,0.0448036,-5.57509,5.20571,0.387811,-0.0568234,-0.0333713,0.91938,-0.105961,0.0786823,2.33907
177362966,-0.0190747,-5.54505,5.20726,0.342994,-0.0892667,-0.0244706,0.934766,-0.108423,0.15067,2.43005
177429633,-0.0862558,-5.51396,5.20198,0.307524,-0.102288,-0.0242327,0.945716,-0.110749,0.17953,2.50283
177496300,-0.152791,-5.4837,5.19086,0.280841,-0.095133,-0.0298934,0.95456,-0.112273,0.165585,2.55999
177562966,-0.222417,-5.45553,5.17585,0.252437,-0.0905736,-0.0446108,0.962331,-0.133528,0.15239,2.61831
177629633,-0.296035,-5.42748,5.16165,0.213327,-0.0948721,-0.0418981,0.97146,-0.123924,0.167231,2.69887
177696300,-0.374914,-5.40146,5.15413,0.164602,-0.0988553,-0.0311496,0.980899,-0.0954185,0.184729,2.80023
